"RelativePath","SizeBytes","LastWriteTime","Classification","Destination"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/07_PERMISSION_MATRIX.md","1302","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1259","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3505","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","902","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/11_EXTENSION_POINTS.md","801","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2655","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/13_FREEZE_MANIFEST.md","856","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/CHANGELOG.md","189","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/README.md","1825","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/README.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/VERSION.md","195","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1592","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5567","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3869","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","884","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/04_CES_EVENT_CATALOG.md","5509","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3688","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/06_API_CONTRACTS.md","2890","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/06_API_CONTRACTS.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/07_PERMISSION_MATRIX.md","1296","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1253","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3499","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","896","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/11_EXTENSION_POINTS.md","795","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2649","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/13_FREEZE_MANIFEST.md","862","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/CHANGELOG.md","201","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/README.md","1831","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/README.md"
"module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/VERSION.md","207","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_19_Platform_Configuration_Feature_Flag_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1572","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5349","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3867","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","882","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/04_CES_EVENT_CATALOG.md","5338","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3686","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/06_API_CONTRACTS.md","2888","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/06_API_CONTRACTS.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/07_PERMISSION_MATRIX.md","1294","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1251","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3497","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","894","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/11_EXTENSION_POINTS.md","793","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2647","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/13_FREEZE_MANIFEST.md","842","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/CHANGELOG.md","183","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/README.md","1811","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/README.md"
"module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/VERSION.md","189","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_20_AI_Recommendation_Decision_Intelligence_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1580","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5489","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3863","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","878","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/04_CES_EVENT_CATALOG.md","5411","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3662","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/06_API_CONTRACTS.md","2884","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/06_API_CONTRACTS.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/07_PERMISSION_MATRIX.md","1290","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1247","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3493","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","890","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/11_EXTENSION_POINTS.md","789","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2643","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/13_FREEZE_MANIFEST.md","850","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/CHANGELOG.md","195","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/README.md","1819","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/README.md"
"module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/VERSION.md","201","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_21_Subscription_Plans_Licensing_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1575","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5440","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3862","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","877","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/04_CES_EVENT_CATALOG.md","5346","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3665","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/06_API_CONTRACTS.md","2883","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/06_API_CONTRACTS.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/07_PERMISSION_MATRIX.md","1289","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1246","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3492","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","889","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/11_EXTENSION_POINTS.md","788","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2642","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/13_FREEZE_MANIFEST.md","845","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/CHANGELOG.md","191","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/README.md","1814","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/README.md"
"module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/VERSION.md","197","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_22_Background_Jobs_Scheduler_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1574","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5516","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3854","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","869","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/04_CES_EVENT_CATALOG.md","5434","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3672","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/06_API_CONTRACTS.md","2875","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/06_API_CONTRACTS.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/07_PERMISSION_MATRIX.md","1281","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1238","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3484","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
